#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321A189D7
#Date Time: 2024-04-26 12:27:54.858
#Sample rate: 1.72414e+06Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 0 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 1 V/div Offset: 0 V Sample Mode: Average
#Channel 2: Range: 1 V/div Offset: 9.7 V Sample Mode: Average
#Wavegen Channel 1: Enabled
#Mode: Simple
#Type: Square
#Frequency: 1 kHz
#Period: 1 ms
#Amplitude: 500 mV
#Offset: 0 V
#Symmetry: 50 %
#Phase: 0 °

Time (s),Channel 1 (V),Channel 2 (V)
0.000424166291305789,0.4089973717964946,-9.201571694521256
0.0004247462913057889,0.412655161623861,-9.161296452001965
0.000425326291305789,0.4053395819691284,-9.1173598237991
0.0004259062913057889,0.4053395819691284,-9.077084581279808
0.000426486291305789,0.4053395819691284,-9.036809338760516
0.0004270662913057889,0.4053395819691284,-8.996534096241223
0.000427646291305789,0.4089973717964946,-8.956258853721932
0.0004282262913057889,0.4089973717964946,-8.915983611202639
0.000428806291305789,0.4089973717964946,-8.883031140050491
0.0004293862913057889,0.4016817921417621,-8.839094511847627
0.0004299662913057889,0.4089973717964946,-8.809803426379052
0.0004305462913057889,0.4089973717964946,-8.769528183859759
0.0004311262913057889,0.4163129514512273,-8.872046982999775
0.000431706291305789,0.4163129514512273,-9.003856867608368
0.000432286291305789,0.4089973717964946,-9.121021209482672
0.0004328662913057889,0.4089973717964946,-9.234524165673404
0.0004334462913057889,0.4053395819691284,-9.322397422079133
0.000434026291305789,0.4053395819691284,-9.399286521434144
0.000434606291305789,0.4053395819691284,-9.46519146373844
0.0004351862913057889,0.4089973717964946,-9.523773634675592
0.0004357662913057889,0.4016817921417621,-9.560387491511314
0.000436346291305789,0.3980240023143958,-9.600662734030605
0.000436926291305789,0.4053395819691284,-9.611646891081321
0.0004375062913057889,0.4089973717964946,-9.622631048132037
0.0004380862913057889,0.4089973717964946,-9.626292433815609
0.0004386662913057889,0.4053395819691284,-9.60798550539775
0.000439246291305789,0.4089973717964946,-9.589678576979889
0.000439826291305789,0.4016817921417621,-9.549403334460598
0.0004404062913057889,0.3980240023143958,-9.490821163523444
